datetime,portfolio_value,cash,positions,return
2024-03-16 09:30:00-04:00,4419933.9881744385,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-03-18 09:30:00-04:00,5016459.856674194,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.13496261937299625
2024-03-19 09:30:00-04:00,6346701.594848633,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.2651753978265383
2024-03-20 09:30:00-04:00,6153244.479507446,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",-0.03048152058987741
2024-03-21 09:30:00-04:00,6767363.213348389,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.09980405229894274
2024-03-22 09:30:00-04:00,6767363.213348389,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-03-23 09:30:00-04:00,6767363.213348389,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-03-25 09:30:00-04:00,6584468.257553101,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",-0.027026029197684265
2024-03-26 09:30:00-04:00,6694909.375,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.01677297438866243
2024-03-27 09:30:00-04:00,6523971.98600769,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",-0.02553244254965137
2024-03-28 09:30:00-04:00,6631600.821136475,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.016497439805017722
2024-03-29 09:30:00-04:00,6631600.821136475,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-01 09:30:00-04:00,6730782.075408936,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.014955854091269538
2024-04-02 09:30:00-04:00,6701940.080795288,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",-0.004285088165166151
2024-04-03 09:30:00-04:00,6730782.075408936,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.004303529167068332
2024-04-04 09:30:00-04:00,6527492.705856323,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",-0.030202934410153426
2024-04-05 09:30:00-04:00,6527492.705856323,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-06 09:30:00-04:00,6527492.705856323,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-08 09:30:00-04:00,6915093.906265259,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.059379798319987076
2024-04-09 09:30:00-04:00,6868659.046310425,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",-0.006715000632567358
2024-04-10 09:30:00-04:00,7703670.748947144,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.12156837266296616
2024-04-11 09:30:00-04:00,7864056.712295532,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.02081942084172117
2024-04-12 09:30:00-04:00,7864056.712295532,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-13 09:30:00-04:00,7864056.712295532,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-15 09:30:00-04:00,8577356.700408936,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.09070382045924874
2024-04-16 09:30:00-04:00,8923460.635772705,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.04035088517972785
2024-04-17 09:30:00-04:00,8673027.968734741,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",-0.02806452308805174
2024-04-18 09:30:00-04:00,8861558.223068237,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.021737535611913827
2024-04-19 09:30:00-04:00,8861558.223068237,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-20 09:30:00-04:00,8861558.223068237,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-22 09:30:00-04:00,9004362.054977417,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0161149798166913
2024-04-23 09:30:00-04:00,8955823.350234985,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",-0.005390576750031961
2024-04-24 09:30:00-04:00,9318103.275878906,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.04045188381640141
2024-04-25 09:30:00-04:00,9555869.938583374,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.025516637416968413
2024-04-26 09:30:00-04:00,9555869.938583374,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-27 09:30:00-04:00,9555869.938583374,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.0
2024-04-29 09:30:00-04:00,10060245.258605957,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.05278172717547003
2024-04-30 09:30:00-04:00,11050716.063583374,-99899928.97628784,"[{'asset': USD, 'quantity': -99899928.97628784}, {'asset': USDJPY=X, 'quantity': 703457.0}]",0.09845394217701875
2024-05-01 09:30:00-04:00,11050716.063583374,11050716.063583374,"[{'asset': USD, 'quantity': 11050716.063583374}]",0.0
2024-05-02 09:30:00-04:00,-177665163.48231506,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-17.077253497426685
2024-05-03 09:30:00-04:00,-177665163.48231506,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.0
2024-05-04 09:30:00-04:00,-177665163.48231506,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.0
2024-05-06 09:30:00-04:00,-93065738.51820374,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-0.47617340004042163
2024-05-07 09:30:00-04:00,-56798631.37879944,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-0.3896934330168177
2024-05-08 09:30:00-04:00,-9175649.61000061,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-0.8384529805162613
2024-05-09 09:30:00-04:00,-11304740.733535767,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.23203709971821973
2024-05-10 09:30:00-04:00,-11304740.733535767,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.0
2024-05-11 09:30:00-04:00,-11304740.733535767,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.0
2024-05-13 09:30:00-04:00,48595711.05943298,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-5.29870195211755
2024-05-14 09:30:00-04:00,67403404.62120056,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.38702373422966496
2024-05-15 09:30:00-04:00,-89872101.832901,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-2.3333466215537917
2024-05-16 09:30:00-04:00,-12015159.745254517,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-0.8663082369254669
2024-05-17 09:30:00-04:00,-12015159.745254517,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.0
2024-05-18 09:30:00-04:00,-12015159.745254517,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.0
2024-05-20 09:30:00-04:00,58318488.32652283,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-5.8537422358913025
2024-05-21 09:30:00-04:00,49873598.915878296,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",-0.1448063839268594
2024-05-22 09:30:00-04:00,82023308.06358337,-11039665376.167618,"[{'asset': USD, 'quantity': -11039665376.167618}, {'asset': USDJPY=X, 'quantity': 70972592.0}]",0.6446238059124614
2024-05-23 09:30:00-04:00,82023308.06358337,82023308.06358337,"[{'asset': USD, 'quantity': 82023308.06358337}]",0.0
2024-05-24 09:30:00-04:00,82023308.06358337,82023308.06358337,"[{'asset': USD, 'quantity': 82023308.06358337}]",0.0
2024-05-25 09:30:00-04:00,82023308.06358337,82023308.06358337,"[{'asset': USD, 'quantity': 82023308.06358337}]",0.0
2024-05-28 09:30:00-04:00,82023308.06358337,82023308.06358337,"[{'asset': USD, 'quantity': 82023308.06358337}]",0.0
2024-05-29 09:30:00-04:00,82023308.06358337,82023308.06358337,"[{'asset': USD, 'quantity': 82023308.06358337}]",0.0
2024-05-30 09:30:00-04:00,82023308.06358337,82023308.06358337,"[{'asset': USD, 'quantity': 82023308.06358337}]",0.0
2024-05-31 09:30:00-04:00,82023308.06358337,82023308.06358337,"[{'asset': USD, 'quantity': 82023308.06358337}]",0.0
