datetime,portfolio_value,cash,positions,return
2024-01-02 09:30:00-05:00,100000.0,100000.0,"[{'asset': USD, 'quantity': 100000.0}]",
2024-01-03 09:30:00-05:00,100593.32788085938,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.005933278808593734
2024-01-04 09:30:00-05:00,101834.83042907715,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.01234179815273806
2024-01-05 09:30:00-05:00,101834.83042907715,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-01-06 09:30:00-05:00,101834.83042907715,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-01-08 09:30:00-05:00,101458.72285461426,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.003693309773072473
2024-01-09 09:30:00-05:00,101597.91548156738,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.001371913848674966
2024-01-10 09:30:00-05:00,102516.03330993652,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.009036778205707474
2024-01-11 09:30:00-05:00,102032.37754821777,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.004717854818441114
2024-01-12 09:30:00-05:00,102032.37754821777,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-01-13 09:30:00-05:00,102032.37754821777,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-01-16 09:30:00-05:00,103578.97540283203,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.01515791253500276
2024-01-17 09:30:00-05:00,104191.98719787598,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.005918303329993879
2024-01-18 09:30:00-05:00,104199.02406311035,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",6.753748943300053e-05
2024-01-19 09:30:00-05:00,104199.02406311035,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-01-20 09:30:00-05:00,104199.02406311035,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-01-22 09:30:00-05:00,104208.86065673828,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",9.440197464782862e-05
2024-01-23 09:30:00-05:00,104285.49383544922,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0007353806406478203
2024-01-24 09:30:00-05:00,103821.51126098633,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.0044491573794051
2024-01-25 09:30:00-05:00,103914.30992126465,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0008938288332660527
2024-01-26 09:30:00-05:00,103914.30992126465,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-01-27 09:30:00-05:00,103914.30992126465,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-01-29 09:30:00-05:00,103735.04148864746,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.0017251563596295538
2024-01-30 09:30:00-05:00,103665.4451751709,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.0006709045707007366
2024-01-31 09:30:00-05:00,103403.22540283203,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.002529480984678867
2024-02-01 09:30:00-05:00,103020.09169006348,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.0037052394765827446
2024-02-02 09:30:00-05:00,103020.09169006348,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-02-03 09:30:00-05:00,103020.09169006348,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-02-05 09:30:00-05:00,104558.95542907715,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.014937510865776993
2024-02-06 09:30:00-05:00,103981.08505249023,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.005526742058731493
2024-02-07 09:30:00-05:00,104169.49282836914,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0018119427757827822
2024-02-08 09:30:00-05:00,104994.11474609375,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.00791615563573167
2024-02-09 09:30:00-05:00,104994.11474609375,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-02-10 09:30:00-05:00,104994.11474609375,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-02-12 09:30:00-05:00,105096.75,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0009775333994144209
2024-02-13 09:30:00-05:00,106024.00717163086,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.008822891018331669
2024-02-14 09:30:00-05:00,105897.47232055664,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.0011934547132271822
2024-02-15 09:30:00-05:00,105477.07325744629,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",-0.0039698687220577344
2024-02-16 09:30:00-05:00,105477.07325744629,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
2024-02-17 09:30:00-05:00,105477.07325744629,65.03585815429688,"[{'asset': USD, 'quantity': 65.03585815429688}, {'asset': USDJPY=X, 'quantity': 703.0}]",0.0
